"protein__id","gene__name","group","replicate","variable","value"
"P0A855","tolB","Ampicillin",3,"lfq",27.6662
"P0A855","tolB","Cefotaxime",1,"lfq",28.7062
"P0A855","tolB","Cefotaxime",2,"lfq",27.4155
"P0A855","tolB","Cefotaxime",3,"lfq",28.6617
"P0A855","tolB","Impipenem",1,"lfq",28.2636
"P0A855","tolB","Impipenem",2,"lfq",28.4213
"P0A855","tolB","Impipenem",3,"lfq",28.4462
"P0A855","tolB","Ciprofloxacin",1,"lfq",29.0708
"P0A855","tolB","Ciprofloxacin",2,"lfq",28.4923
"P0A855","tolB","Ciprofloxacin",3,"lfq",28.6669
"P0A855","tolB","Control",1,"lfq",28.4093
"P0A855","tolB","Control",2,"lfq",28.7636
"P0A855","tolB","Control",3,"lfq",28.7243
"P0A858","tpiA","Ampicillin",1,"lfq",30.1661
"P0A858","tpiA","Ampicillin",2,"lfq",30.1355
"P0A858","tpiA","Ampicillin",3,"lfq",30.5297
"P0A858","tpiA","Cefotaxime",1,"lfq",29.4037
"P0A858","tpiA","Cefotaxime",2,"lfq",29.8545
"P0A858","tpiA","Cefotaxime",3,"lfq",29.7717
"P0A858","tpiA","Impipenem",1,"lfq",29.6843
"P0A858","tpiA","Impipenem",2,"lfq",29.7704
"P0A858","tpiA","Impipenem",3,"lfq",29.4866
"P0A858","tpiA","Ciprofloxacin",1,"lfq",30.0922
"P0A858","tpiA","Ciprofloxacin",2,"lfq",30.4011
"P0A858","tpiA","Ciprofloxacin",3,"lfq",30.1985
"P0A858","tpiA","Control",1,"lfq",30.2023
"P0A858","tpiA","Control",2,"lfq",30.7167
"P0A858","tpiA","Control",3,"lfq",30.0965
"P0A862","tpx","Ampicillin",1,"lfq",31.3041
"P0A862","tpx","Ampicillin",2,"lfq",30.4603
"P0A862","tpx","Ampicillin",3,"lfq",32.0521
"P0A862","tpx","Cefotaxime",1,"lfq",31.5059
"P0A862","tpx","Cefotaxime",2,"lfq",31.6903
"P0A862","tpx","Cefotaxime",3,"lfq",31.1773
"P0A862","tpx","Impipenem",1,"lfq",30.2932
"P0A862","tpx","Impipenem",2,"lfq",30.5646
"P0A862","tpx","Impipenem",3,"lfq",30.7857
"P0A862","tpx","Ciprofloxacin",1,"lfq",30.48
"P0A862","tpx","Ciprofloxacin",2,"lfq",31.2193
"P0A862","tpx","Ciprofloxacin",3,"lfq",31.3805
"P0A862","tpx","Control",1,"lfq",30.5927
"P0A862","tpx","Control",2,"lfq",30.439
"P0A862","tpx","Control",3,"lfq",30.7999
"P0A867","talA","Ampicillin",1,"lfq",30.6536
"P0A867","talA","Ampicillin",2,"lfq",30.4985
"P0A867","talA","Ampicillin",3,"lfq",30.5404
"P0A867","talA","Cefotaxime",1,"lfq",30.6529
"P0A867","talA","Cefotaxime",2,"lfq",30.3238
"P0A867","talA","Cefotaxime",3,"lfq",30.8253
"P0A867","talA","Impipenem",1,"lfq",30.573
"P0A867","talA","Impipenem",2,"lfq",30.8966
"P0A867","talA","Impipenem",3,"lfq",30.3382
"P0A867","talA","Ciprofloxacin",1,"lfq",26.9027
"P0A867","talA","Ciprofloxacin",2,"lfq",29.8786
"P0A867","talA","Ciprofloxacin",3,"lfq",28.9383
"P0A867","talA","Control",1,"lfq",30.5355
"P0A867","talA","Control",2,"lfq",30.9262
"P0A867","talA","Control",3,"lfq",31.6421
"P0A870","talB","Ampicillin",1,"lfq",32.5584
"P0A870","talB","Ampicillin",2,"lfq",32.7551
"P0A870","talB","Ampicillin",3,"lfq",32.6097
"P0A870","talB","Cefotaxime",1,"lfq",32.5674
"P0A870","talB","Cefotaxime",2,"lfq",32.6476
"P0A870","talB","Cefotaxime",3,"lfq",32.8157
"P0A870","talB","Impipenem",1,"lfq",32.4386
"P0A870","talB","Impipenem",2,"lfq",32.5688
"P0A870","talB","Impipenem",3,"lfq",32.5287
"P0A870","talB","Ciprofloxacin",1,"lfq",32.9353
"P0A870","talB","Ciprofloxacin",2,"lfq",32.9534
"P0A870","talB","Ciprofloxacin",3,"lfq",33.0193
"P0A870","talB","Control",1,"lfq",32.8925
"P0A870","talB","Control",2,"lfq",32.671
"P0A870","talB","Control",3,"lfq",32.638
"P0A877","trpA","Ampicillin",1,"lfq",28.0004
"P0A877","trpA","Ampicillin",2,"lfq",27.833
"P0A877","trpA","Ampicillin",3,"lfq",27.4737
"P0A877","trpA","Cefotaxime",1,"lfq",27.4974
"P0A877","trpA","Cefotaxime",2,"lfq",27.64
"P0A877","trpA","Cefotaxime",3,"lfq",27.6004
"P0A877","trpA","Impipenem",1,"lfq",27.5546
"P0A877","trpA","Impipenem",2,"lfq",27.9338
"P0A877","trpA","Impipenem",3,"lfq",27.1149
"P0A877","trpA","Ciprofloxacin",1,"lfq",26.7792
"P0A877","trpA","Ciprofloxacin",2,"lfq",26.8574
"P0A877","trpA","Ciprofloxacin",3,"lfq",26.5282
"P0A877","trpA","Control",1,"lfq",27.9351
"P0A877","trpA","Control",2,"lfq",27.8635
"P0A877","trpA","Control",3,"lfq",27.7034
"P0A879","trpB","Ampicillin",1,"lfq",26.8604
"P0A879","trpB","Ampicillin",2,"lfq",27.1428
"P0A879","trpB","Ampicillin",3,"lfq",27.1858
"P0A879","trpB","Cefotaxime",1,"lfq",28.1977
"P0A879","trpB","Cefotaxime",2,"lfq",27.4292
"P0A879","trpB","Cefotaxime",3,"lfq",27.9515
"P0A879","trpB","Impipenem",1,"lfq",28.0359
"P0A879","trpB","Impipenem",2,"lfq",28.0388
"P0A879","trpB","Impipenem",3,"lfq",27.0681
"P0A879","trpB","Ciprofloxacin",1,"lfq",26.3963
"P0A879","trpB","Ciprofloxacin",2,"lfq",26.4219
"P0A879","trpB","Ciprofloxacin",3,"lfq",23.187
"P0A879","trpB","Control",1,"lfq",28.1371
"P0A879","trpB","Control",2,"lfq",27.0619
"P0A879","trpB","Control",3,"lfq",27.6424
"P0A881","trpR","Ampicillin",1,"lfq",24.5923
"P0A881","trpR","Ampicillin",2,"lfq",23.2072
"P0A881","trpR","Ampicillin",3,"lfq",24.847
"P0A881","trpR","Cefotaxime",1,"lfq",24.0869
"P0A881","trpR","Cefotaxime",2,"lfq",24.8106
"P0A881","trpR","Cefotaxime",3,"lfq",23.0695
"P0A881","trpR","Impipenem",1,"lfq",24.1094
"P0A881","trpR","Impipenem",2,"lfq",24.0476
"P0A881","trpR","Impipenem",3,"lfq",24.0625
"P0A881","trpR","Ciprofloxacin",1,"lfq",22.0717
"P0A881","trpR","Ciprofloxacin",2,"lfq",22.6456
"P0A881","trpR","Ciprofloxacin",3,"lfq",25.8228
"P0A881","trpR","Control",1,"lfq",23.926
"P0A881","trpR","Control",2,"lfq",23.9985
"P0A881","trpR","Control",3,"lfq",23.84
"P0A884","thyA","Ampicillin",1,"lfq",26.7796
"P0A884","thyA","Ampicillin",2,"lfq",25.0014
"P0A884","thyA","Ampicillin",3,"lfq",26.1701
"P0A884","thyA","Cefotaxime",1,"lfq",26.187
"P0A884","thyA","Cefotaxime",2,"lfq",25.2567
"P0A884","thyA","Cefotaxime",3,"lfq",26.1637
"P0A884","thyA","Impipenem",1,"lfq",26.4656
"P0A884","thyA","Impipenem",2,"lfq",26.055
"P0A884","thyA","Impipenem",3,"lfq",25.9709
"P0A884","thyA","Ciprofloxacin",1,"lfq",26.075
"P0A884","thyA","Ciprofloxacin",2,"lfq",25.9654
"P0A884","thyA","Ciprofloxacin",3,"lfq",26.7874
"P0A884","thyA","Control",1,"lfq",25.6063
"P0A884","thyA","Control",2,"lfq",26.1287
"P0A884","thyA","Control",3,"lfq",26.871
"P0A887","ubiE","Ampicillin",1,"lfq",24.2236
"P0A887","ubiE","Ampicillin",2,"lfq",25.5734
"P0A887","ubiE","Ampicillin",3,"lfq",26.4213
"P0A887","ubiE","Cefotaxime",1,"lfq",26.5024
"P0A887","ubiE","Cefotaxime",2,"lfq",26.0189
"P0A887","ubiE","Cefotaxime",3,"lfq",25.6025
"P0A887","ubiE","Impipenem",1,"lfq",24.7999
"P0A887","ubiE","Impipenem",2,"lfq",26.3557
"P0A887","ubiE","Impipenem",3,"lfq",25.3041
"P0A887","ubiE","Ciprofloxacin",1,"lfq",27.087
"P0A887","ubiE","Ciprofloxacin",2,"lfq",26.4589
"P0A887","ubiE","Ciprofloxacin",3,"lfq",24.4144
"P0A887","ubiE","Control",1,"lfq",25.7289
"P0A887","ubiE","Control",2,"lfq",25.7067
"P0A887","ubiE","Control",3,"lfq",25.5837
"P0A894","rapZ","Ampicillin",1,"lfq",27.4903
"P0A894","rapZ","Ampicillin",2,"lfq",27.0783
"P0A894","rapZ","Ampicillin",3,"lfq",27.0322
"P0A894","rapZ","Cefotaxime",1,"lfq",27.4006
"P0A894","rapZ","Cefotaxime",2,"lfq",27.6815
"P0A894","rapZ","Cefotaxime",3,"lfq",26.2894
"P0A894","rapZ","Impipenem",1,"lfq",27.0896
"P0A894","rapZ","Impipenem",2,"lfq",27.6581
"P0A894","rapZ","Impipenem",3,"lfq",26.928
"P0A894","rapZ","Ciprofloxacin",1,"lfq",27.1411
"P0A894","rapZ","Ciprofloxacin",2,"lfq",26.7089
"P0A894","rapZ","Ciprofloxacin",3,"lfq",26.5724
"P0A894","rapZ","Control",1,"lfq",26.8589
"P0A894","rapZ","Control",2,"lfq",27.063
"P0A894","rapZ","Control",3,"lfq",26.8123
"P0A8A0","yebC","Ampicillin",1,"lfq",27.3657
"P0A8A0","yebC","Ampicillin",2,"lfq",26.7913
"P0A8A0","yebC","Ampicillin",3,"lfq",28.0655
"P0A8A0","yebC","Cefotaxime",1,"lfq",27.5162
"P0A8A0","yebC","Cefotaxime",2,"lfq",27.8688
"P0A8A0","yebC","Cefotaxime",3,"lfq",27.5584
"P0A8A0","yebC","Impipenem",1,"lfq",26.9626
"P0A8A0","yebC","Impipenem",2,"lfq",27.0437
"P0A8A0","yebC","Impipenem",3,"lfq",27.1144
"P0A8A0","yebC","Ciprofloxacin",1,"lfq",26.7893
"P0A8A0","yebC","Ciprofloxacin",2,"lfq",27.9637
"P0A8A0","yebC","Ciprofloxacin",3,"lfq",28.1054
"P0A8A0","yebC","Control",1,"lfq",26.962
"P0A8A0","yebC","Control",2,"lfq",26.7742
"P0A8A0","yebC","Control",3,"lfq",26.9718
"P0A8A2","yeeN","Ampicillin",1,"lfq",26.7831
"P0A8A2","yeeN","Ampicillin",2,"lfq",26.1147
"P0A8A2","yeeN","Ampicillin",3,"lfq",27.0802
"P0A8A2","yeeN","Cefotaxime",1,"lfq",26.2297
"P0A8A2","yeeN","Cefotaxime",2,"lfq",26.4429
"P0A8A2","yeeN","Cefotaxime",3,"lfq",26.3014
"P0A8A2","yeeN","Impipenem",1,"lfq",25.6785
"P0A8A2","yeeN","Impipenem",2,"lfq",25.9637
"P0A8A2","yeeN","Impipenem",3,"lfq",24.1411
"P0A8A2","yeeN","Ciprofloxacin",1,"lfq",26.467
"P0A8A2","yeeN","Ciprofloxacin",2,"lfq",25.9745
"P0A8A2","yeeN","Ciprofloxacin",3,"lfq",26.3296
"P0A8A2","yeeN","Control",1,"lfq",25.955
"P0A8A2","yeeN","Control",2,"lfq",26.197
"P0A8A2","yeeN","Control",3,"lfq",25.7901
"P0A8B5","ybaB","Ampicillin",1,"lfq",23.7242
"P0A8B5","ybaB","Ampicillin",2,"lfq",25.4853
"P0A8B5","ybaB","Ampicillin",3,"lfq",26.7036
"P0A8B5","ybaB","Cefotaxime",1,"lfq",26.0405
"P0A8B5","ybaB","Cefotaxime",2,"lfq",25.7592
"P0A8B5","ybaB","Cefotaxime",3,"lfq",26.2093
"P0A8B5","ybaB","Impipenem",1,"lfq",27.5799
"P0A8B5","ybaB","Impipenem",2,"lfq",27.2395
"P0A8B5","ybaB","Impipenem",3,"lfq",26.3339
"P0A8B5","ybaB","Ciprofloxacin",1,"lfq",26.8952
"P0A8B5","ybaB","Ciprofloxacin",2,"lfq",27.0781
"P0A8B5","ybaB","Ciprofloxacin",3,"lfq",23.9024
"P0A8B5","ybaB","Control",1,"lfq",24.8244
"P0A8B5","ybaB","Control",2,"lfq",23.1324
"P0A8B5","ybaB","Control",3,"lfq",27.3962
"P0A8C4","ygfB","Ampicillin",1,"lfq",24.1961
"P0A8C4","ygfB","Ampicillin",2,"lfq",25.2091
"P0A8C4","ygfB","Ampicillin",3,"lfq",24.8436
"P0A8C4","ygfB","Cefotaxime",1,"lfq",25.2935
"P0A8C4","ygfB","Cefotaxime",2,"lfq",25.3172
"P0A8C4","ygfB","Cefotaxime",3,"lfq",24.9773
"P0A8C4","ygfB","Impipenem",1,"lfq",26.0824
"P0A8C4","ygfB","Impipenem",2,"lfq",25.742
"P0A8C4","ygfB","Impipenem",3,"lfq",25.9301
"P0A8C4","ygfB","Ciprofloxacin",1,"lfq",25.1527
"P0A8C4","ygfB","Ciprofloxacin",2,"lfq",24.715
"P0A8C4","ygfB","Ciprofloxacin",3,"lfq",24.8217
"P0A8C4","ygfB","Control",1,"lfq",25.0644
"P0A8C4","ygfB","Control",2,"lfq",23.0614
"P0A8C4","ygfB","Control",3,"lfq",25.2973
"P0A8E1","ycfP","Ampicillin",1,"lfq",27.3157
"P0A8E1","ycfP","Ampicillin",2,"lfq",26.234
"P0A8E1","ycfP","Ampicillin",3,"lfq",27.4176
"P0A8E1","ycfP","Cefotaxime",1,"lfq",26.877
"P0A8E1","ycfP","Cefotaxime",2,"lfq",26.6726
"P0A8E1","ycfP","Cefotaxime",3,"lfq",26.7841
"P0A8E1","ycfP","Impipenem",1,"lfq",26.5815
"P0A8E1","ycfP","Impipenem",2,"lfq",27.013
"P0A8E1","ycfP","Impipenem",3,"lfq",26.2453
"P0A8E1","ycfP","Ciprofloxacin",1,"lfq",27.15
"P0A8E1","ycfP","Ciprofloxacin",2,"lfq",26.923
"P0A8E1","ycfP","Ciprofloxacin",3,"lfq",26.8844
"P0A8E1","ycfP","Control",1,"lfq",25.9088
"P0A8E1","ycfP","Control",2,"lfq",27.0822
"P0A8E1","ycfP","Control",3,"lfq",26.7387
"P0A8E5","yacL","Ampicillin",1,"lfq",25.9984
"P0A8E5","yacL","Ampicillin",2,"lfq",24.567
"P0A8E5","yacL","Ampicillin",3,"lfq",26.1472
"P0A8E5","yacL","Cefotaxime",1,"lfq",24.8577
"P0A8E5","yacL","Cefotaxime",2,"lfq",25.978
"P0A8E5","yacL","Cefotaxime",3,"lfq",26.0546
"P0A8E5","yacL","Impipenem",1,"lfq",26.3462
"P0A8E5","yacL","Impipenem",2,"lfq",25.4381
"P0A8E5","yacL","Impipenem",3,"lfq",25.9684
"P0A8E5","yacL","Ciprofloxacin",1,"lfq",23.8717
"P0A8E5","yacL","Ciprofloxacin",2,"lfq",23.7608
"P0A8E5","yacL","Ciprofloxacin",3,"lfq",26.3078
"P0A8E5","yacL","Control",1,"lfq",24.9806
"P0A8E5","yacL","Control",2,"lfq",24.0093
"P0A8E5","yacL","Control",3,"lfq",25.4792
"P0A8E7","yajQ","Ampicillin",1,"lfq",30.0531
"P0A8E7","yajQ","Ampicillin",2,"lfq",30.429
"P0A8E7","yajQ","Ampicillin",3,"lfq",30.1436
"P0A8E7","yajQ","Cefotaxime",1,"lfq",30.4109
"P0A8E7","yajQ","Cefotaxime",2,"lfq",29.9408
"P0A8E7","yajQ","Cefotaxime",3,"lfq",31.0005
"P0A8E7","yajQ","Impipenem",1,"lfq",30.9496
"P0A8E7","yajQ","Impipenem",2,"lfq",30.546
"P0A8E7","yajQ","Impipenem",3,"lfq",30.9173
"P0A8E7","yajQ","Ciprofloxacin",1,"lfq",30.3668
"P0A8E7","yajQ","Ciprofloxacin",2,"lfq",30.6013
"P0A8E7","yajQ","Ciprofloxacin",3,"lfq",30.5519
"P0A8E7","yajQ","Control",1,"lfq",30.9901
"P0A8E7","yajQ","Control",2,"lfq",31.0566
"P0A8E7","yajQ","Control",3,"lfq",30.9111
"P0A8F0","upp","Ampicillin",1,"lfq",30.8061
"P0A8F0","upp","Ampicillin",2,"lfq",30.7396
"P0A8F0","upp","Ampicillin",3,"lfq",30.1399
"P0A8F0","upp","Cefotaxime",1,"lfq",30.2773
"P0A8F0","upp","Cefotaxime",2,"lfq",30.1678
"P0A8F0","upp","Cefotaxime",3,"lfq",30.476
"P0A8F0","upp","Impipenem",1,"lfq",30.1784
"P0A8F0","upp","Impipenem",2,"lfq",30.1321
"P0A8F0","upp","Impipenem",3,"lfq",29.7458
"P0A8F0","upp","Ciprofloxacin",1,"lfq",30.4292
"P0A8F0","upp","Ciprofloxacin",2,"lfq",29.9869
"P0A8F0","upp","Ciprofloxacin",3,"lfq",29.1801
"P0A8F0","upp","Control",1,"lfq",30.7617
"P0A8F0","upp","Control",2,"lfq",30.7246
"P0A8F0","upp","Control",3,"lfq",29.9457
"P0A8G3","uxaC","Ampicillin",1,"lfq",30.4408
"P0A8G3","uxaC","Ampicillin",2,"lfq",30.7306
"P0A8G3","uxaC","Ampicillin",3,"lfq",30.6361
"P0A8G3","uxaC","Cefotaxime",1,"lfq",31.0673
"P0A8G3","uxaC","Cefotaxime",2,"lfq",30.8193
"P0A8G3","uxaC","Cefotaxime",3,"lfq",31.0072
"P0A8G3","uxaC","Impipenem",1,"lfq",30.6989
"P0A8G3","uxaC","Impipenem",2,"lfq",30.9981
"P0A8G3","uxaC","Impipenem",3,"lfq",30.1094
"P0A8G3","uxaC","Ciprofloxacin",1,"lfq",31
"P0A8G3","uxaC","Ciprofloxacin",2,"lfq",30.9744
"P0A8G3","uxaC","Ciprofloxacin",3,"lfq",30.5562
"P0A8G3","uxaC","Control",1,"lfq",30.9171
"P0A8G3","uxaC","Control",2,"lfq",31.1967
"P0A8G3","uxaC","Control",3,"lfq",30.4062
"P0A8G6","wrbA","Ampicillin",1,"lfq",29.7801
"P0A8G6","wrbA","Ampicillin",2,"lfq",29.7792
"P0A8G6","wrbA","Ampicillin",3,"lfq",29.776
"P0A8G6","wrbA","Cefotaxime",1,"lfq",29.7843
"P0A8G6","wrbA","Cefotaxime",2,"lfq",29.458
"P0A8G6","wrbA","Cefotaxime",3,"lfq",29.922
"P0A8G6","wrbA","Impipenem",1,"lfq",29.6355
"P0A8G6","wrbA","Impipenem",2,"lfq",30.3094
"P0A8G6","wrbA","Impipenem",3,"lfq",29.2742
"P0A8G6","wrbA","Ciprofloxacin",1,"lfq",29.102
"P0A8G6","wrbA","Ciprofloxacin",2,"lfq",29.8029
"P0A8G6","wrbA","Ciprofloxacin",3,"lfq",29.4725
"P0A8G6","wrbA","Control",1,"lfq",29.6706
"P0A8G6","wrbA","Control",2,"lfq",30.2272
"P0A8G6","wrbA","Control",3,"lfq",30.5718
"P0A8G9","xseB","Ampicillin",1,"lfq",26.2343
"P0A8G9","xseB","Ampicillin",2,"lfq",25.8269
"P0A8G9","xseB","Ampicillin",3,"lfq",27.453
"P0A8G9","xseB","Cefotaxime",1,"lfq",26.7676
"P0A8G9","xseB","Cefotaxime",2,"lfq",24.5935
"P0A8G9","xseB","Cefotaxime",3,"lfq",27.1184
"P0A8G9","xseB","Impipenem",1,"lfq",23.7671
"P0A8G9","xseB","Impipenem",2,"lfq",23.6009
"P0A8G9","xseB","Impipenem",3,"lfq",23.6274
"P0A8G9","xseB","Ciprofloxacin",1,"lfq",26.7879
"P0A8G9","xseB","Ciprofloxacin",2,"lfq",24.2531
"P0A8G9","xseB","Ciprofloxacin",3,"lfq",24.0613
"P0A8G9","xseB","Control",1,"lfq",25.0034
"P0A8G9","xseB","Control",2,"lfq",26.5711
"P0A8G9","xseB","Control",3,"lfq",26.7768
"P0A8H6","yihI","Ampicillin",1,"lfq",26.9435
"P0A8H6","yihI","Ampicillin",2,"lfq",26.8159
"P0A8H6","yihI","Ampicillin",3,"lfq",25.9399
"P0A8H6","yihI","Cefotaxime",1,"lfq",26.9992
"P0A8H6","yihI","Cefotaxime",2,"lfq",24.2007
"P0A8H6","yihI","Cefotaxime",3,"lfq",24.8726
"P0A8H6","yihI","Impipenem",1,"lfq",27.1555
"P0A8H6","yihI","Impipenem",2,"lfq",26.4357
"P0A8H6","yihI","Impipenem",3,"lfq",27.2534
"P0A8H6","yihI","Ciprofloxacin",1,"lfq",26.8658
"P0A8H6","yihI","Ciprofloxacin",2,"lfq",26.9326
"P0A8H6","yihI","Ciprofloxacin",3,"lfq",27.0856
"P0A8H6","yihI","Control",1,"lfq",26.7889
"P0A8H6","yihI","Control",2,"lfq",26.9963
"P0A8H6","yihI","Control",3,"lfq",27.2268
"P0A8I3","yaaA","Ampicillin",1,"lfq",23.8645
"P0A8I3","yaaA","Ampicillin",2,"lfq",26.245
"P0A8I3","yaaA","Ampicillin",3,"lfq",26.754
"P0A8I3","yaaA","Cefotaxime",1,"lfq",26.6231
"P0A8I3","yaaA","Cefotaxime",2,"lfq",26.866
"P0A8I3","yaaA","Cefotaxime",3,"lfq",26.8655
"P0A8I3","yaaA","Impipenem",1,"lfq",26.8488
"P0A8I3","yaaA","Impipenem",2,"lfq",25.9822
"P0A8I3","yaaA","Impipenem",3,"lfq",23.8174
"P0A8I3","yaaA","Ciprofloxacin",1,"lfq",26.1519
"P0A8I3","yaaA","Ciprofloxacin",2,"lfq",26.3563
"P0A8I3","yaaA","Ciprofloxacin",3,"lfq",26.1138
"P0A8I3","yaaA","Control",1,"lfq",24.4772
"P0A8I3","yaaA","Control",2,"lfq",23.8206
"P0A8I3","yaaA","Control",3,"lfq",25.9949
"P0A8I5","trmB","Ampicillin",1,"lfq",25.3462
"P0A8I5","trmB","Ampicillin",2,"lfq",25.0372
"P0A8I5","trmB","Ampicillin",3,"lfq",24.8378
"P0A8I5","trmB","Cefotaxime",1,"lfq",24.9385
"P0A8I5","trmB","Cefotaxime",2,"lfq",25.4269
"P0A8I5","trmB","Cefotaxime",3,"lfq",24.598
"P0A8I5","trmB","Impipenem",1,"lfq",24.7644
"P0A8I5","trmB","Impipenem",2,"lfq",24.2252
"P0A8I5","trmB","Impipenem",3,"lfq",24.654
"P0A8I5","trmB","Ciprofloxacin",1,"lfq",24.8027
"P0A8I5","trmB","Ciprofloxacin",2,"lfq",24.8708
"P0A8I5","trmB","Ciprofloxacin",3,"lfq",23.9055
"P0A8I5","trmB","Control",1,"lfq",24.5935
"P0A8I5","trmB","Control",2,"lfq",25.0679
"P0A8I5","trmB","Control",3,"lfq",25.106
"P0A8J4","ybeD","Ampicillin",1,"lfq",28.2261
"P0A8J4","ybeD","Ampicillin",2,"lfq",28.0006
"P0A8J4","ybeD","Ampicillin",3,"lfq",27.8604
"P0A8J4","ybeD","Cefotaxime",1,"lfq",27.582
"P0A8J4","ybeD","Cefotaxime",2,"lfq",27.9172
"P0A8J4","ybeD","Cefotaxime",3,"lfq",27.7187
"P0A8J4","ybeD","Impipenem",1,"lfq",28.2058
"P0A8J4","ybeD","Impipenem",2,"lfq",26.8905
"P0A8J4","ybeD","Impipenem",3,"lfq",26.5355
"P0A8J4","ybeD","Ciprofloxacin",1,"lfq",28.3412
"P0A8J4","ybeD","Ciprofloxacin",2,"lfq",28.7799
"P0A8J4","ybeD","Ciprofloxacin",3,"lfq",28.4025
"P0A8J4","ybeD","Control",1,"lfq",26.9985
"P0A8J4","ybeD","Control",2,"lfq",27.5039
"P0A8J4","ybeD","Control",3,"lfq",27.8784
"P0A8J8","rhlB","Ampicillin",1,"lfq",30.2994
"P0A8J8","rhlB","Ampicillin",2,"lfq",30.5336
"P0A8J8","rhlB","Ampicillin",3,"lfq",28.0808
"P0A8J8","rhlB","Cefotaxime",1,"lfq",24.017
"P0A8J8","rhlB","Cefotaxime",2,"lfq",24.7
"P0A8J8","rhlB","Cefotaxime",3,"lfq",29.6959
"P0A8J8","rhlB","Impipenem",1,"lfq",30.1734
"P0A8J8","rhlB","Impipenem",2,"lfq",29.979
"P0A8J8","rhlB","Impipenem",3,"lfq",23.0643
"P0A8J8","rhlB","Ciprofloxacin",1,"lfq",31.583
"P0A8J8","rhlB","Ciprofloxacin",2,"lfq",29.5309
"P0A8J8","rhlB","Ciprofloxacin",3,"lfq",24.1096
"P0A8J8","rhlB","Control",1,"lfq",29.3198
"P0A8J8","rhlB","Control",2,"lfq",30.1675
"P0A8J8","rhlB","Control",3,"lfq",30.8105
"P0A8K5","yaeP","Ampicillin",1,"lfq",25.5107
"P0A8K5","yaeP","Ampicillin",2,"lfq",25.7897
"P0A8K5","yaeP","Ampicillin",3,"lfq",26.5905
"P0A8K5","yaeP","Cefotaxime",1,"lfq",27.2067
"P0A8K5","yaeP","Cefotaxime",2,"lfq",26.6663
"P0A8K5","yaeP","Cefotaxime",3,"lfq",24.5003
"P0A8K5","yaeP","Impipenem",1,"lfq",24.6749
"P0A8K5","yaeP","Impipenem",2,"lfq",26.6262
"P0A8K5","yaeP","Impipenem",3,"lfq",24.0331
"P0A8K5","yaeP","Ciprofloxacin",1,"lfq",24.2747
"P0A8K5","yaeP","Ciprofloxacin",2,"lfq",26.5759
"P0A8K5","yaeP","Ciprofloxacin",3,"lfq",23.8942
"P0A8K5","yaeP","Control",1,"lfq",26.4684
"P0A8K5","yaeP","Control",2,"lfq",26.4504
"P0A8K5","yaeP","Control",3,"lfq",26.7783
"P0A8L1","serS","Ampicillin",1,"lfq",30.9747
"P0A8L1","serS","Ampicillin",2,"lfq",31.1745
"P0A8L1","serS","Ampicillin",3,"lfq",30.7704
"P0A8L1","serS","Cefotaxime",1,"lfq",31.2752
"P0A8L1","serS","Cefotaxime",2,"lfq",31.0902
"P0A8L1","serS","Cefotaxime",3,"lfq",31.4914
"P0A8L1","serS","Impipenem",1,"lfq",31.46
"P0A8L1","serS","Impipenem",2,"lfq",31.3269
"P0A8L1","serS","Impipenem",3,"lfq",31.5949
"P0A8L1","serS","Ciprofloxacin",1,"lfq",31.3622
"P0A8L1","serS","Ciprofloxacin",2,"lfq",31.1982
"P0A8L1","serS","Ciprofloxacin",3,"lfq",31.1457
"P0A8L1","serS","Control",1,"lfq",31.3881
"P0A8L1","serS","Control",2,"lfq",31.0097
"P0A8L1","serS","Control",3,"lfq",31.1009
"P0A8M0","asnS","Ampicillin",1,"lfq",29.6209
"P0A8M0","asnS","Ampicillin",2,"lfq",29.4016
"P0A8M0","asnS","Ampicillin",3,"lfq",29.145
"P0A8M0","asnS","Cefotaxime",1,"lfq",29.5769
"P0A8M0","asnS","Cefotaxime",2,"lfq",29.2335
"P0A8M0","asnS","Cefotaxime",3,"lfq",29.7522
"P0A8M0","asnS","Impipenem",1,"lfq",29.8238
"P0A8M0","asnS","Impipenem",2,"lfq",29.6303
"P0A8M0","asnS","Impipenem",3,"lfq",28.9394
"P0A8M0","asnS","Ciprofloxacin",1,"lfq",30.1436
"P0A8M0","asnS","Ciprofloxacin",2,"lfq",29.5009
"P0A8M0","asnS","Ciprofloxacin",3,"lfq",29.3633
"P0A8M0","asnS","Control",1,"lfq",29.4086
"P0A8M0","asnS","Control",2,"lfq",29.6347
"P0A8M0","asnS","Control",3,"lfq",30.008
"P0A8M3","thrS","Ampicillin",1,"lfq",29.9813
"P0A8M3","thrS","Ampicillin",2,"lfq",29.7478
"P0A8M3","thrS","Ampicillin",3,"lfq",30.3055
"P0A8M3","thrS","Cefotaxime",1,"lfq",29.7335
"P0A8M3","thrS","Cefotaxime",2,"lfq",29.7273
"P0A8M3","thrS","Cefotaxime",3,"lfq",29.9651
"P0A8M3","thrS","Impipenem",1,"lfq",30.191
"P0A8M3","thrS","Impipenem",2,"lfq",29.9978
"P0A8M3","thrS","Impipenem",3,"lfq",29.5255
"P0A8M3","thrS","Ciprofloxacin",1,"lfq",30.3648
"P0A8M3","thrS","Ciprofloxacin",2,"lfq",29.7041
"P0A8M3","thrS","Ciprofloxacin",3,"lfq",29.7743
"P0A8M3","thrS","Control",1,"lfq",29.792
